lens_id,historical_decision,model_decision,category,model_reason
"159-291-248-983-303","retain","exclude","conflict","Aquaculture context is indicated, but the record identifies only generic fish and trout rather than an eligible salmon or rainbow trout species."
"159-835-842-255-088","exclude","retain","conflict","The record explicitly studies rainbow trout (Oncorhynchus mykiss) juveniles fed commercial trout feed in a controlled feeding trial, establishing eligible species and aquaculture production relevance."
"160-416-105-385-025","retain","exclude","conflict","The record concerns French marine farming of unspecified/seabass and seabream, while salmon is mentioned only illustratively as a comparison with the salmon industry."
"168-620-817-123-014","exclude","retain","conflict","The study explicitly examines farm-relevant dietary supplementation and growth/immunity in rainbow trout (Oncorhynchus mykiss), using a commercial diet."
"170-369-926-499-71X","retain","exclude","conflict","Although Atlantic salmon and rainbow trout are mentioned, the record is a general bibliometric overview of fisheries research and provides no commercial aquaculture context."
"171-419-826-047-053","exclude","retain","conflict","The study explicitly examines Atlantic salmon (Salmo salar) slaughter, filleting, and processing conditions in the aquaculture journal Aquaculture, establishing relevance to commercial salmon production."
"173-129-108-402-388","exclude","retain","conflict","The study explicitly examines rainbow trout (Oncorhynchus mykiss) and tests commercial and experimental diets in an Aquaculture journal, establishing production-related aquaculture relevance."
"173-447-907-334-709","exclude","retain","conflict","The record explicitly concerns Atlantic salmon and commercial processing by smoking houses, with an aquaculture-focused Akvaforsk affiliation supporting aquaculture relevance."
"173-973-104-781-660","exclude","retain","conflict","The study explicitly concerns farmed Atlantic salmon during the seawater phase, using commercial diets through slaughter weight, establishing direct commercial aquaculture relevance."
"174-702-008-883-263","exclude","retain","conflict","The review explicitly concerns commercially farmed Atlantic salmon and rainbow trout in finfish aquaculture and evaluates probiotics for aquaculture production outcomes."
"175-160-883-692-679","retain","exclude","conflict","Although the study concerns Atlantic salmon, it analyzes wild River Frome population survival and conservation, with aquaculture mentioned only as generic background rather than as a production context or evaluated impact."
"190-345-624-792-143","exclude","retain","conflict","The study explicitly identifies Atlantic salmon among traded samples and discusses seafood originating from aquaculture, including species with important aquaculture production."
"196-046-670-576-087","exclude","retain","conflict","The study explicitly evaluates azamethiphos, an anti-sea-lice therapeutant used in salmon aquaculture, and its effects on American lobster as a consequence of salmon-farm treatment, establishing relevant salmon aquaculture context."
"197-331-469-822-986","exclude","retain","conflict","The record explicitly references Atlantic salmon sea-cages and sea-lice infestation, establishing eligible species and aquaculture context despite being a cover-image record."
"199-627-098-526-787","exclude","retain","conflict","The study explicitly examines isolates from salmon and evaluates antimicrobial treatments for fish infections in aquaculture farms."
"199-991-573-829-527","exclude","retain","conflict","The study explicitly includes Atlantic salmon and rainbow trout and addresses aquaculture facilities and prevention of escapees, establishing a relevant aquaculture connection."
"000-161-699-284-358","exclude","retain","conflict","The record explicitly discusses genetically modified salmon and their production for food, which qualifies under the special rule for genetically engineered salmon intended for food production."
"000-832-041-828-747","exclude","retain","conflict","The abstract explicitly studies farm-relevant Atlantic salmon fry in an ozonated water reuse system using a commercial diet, establishing eligible species and aquaculture production context."
"001-259-331-155-592","exclude","retain","conflict","The abstract explicitly identifies salmon as a tested matrix and examines therapeutants used in marine aquaculture products, establishing both eligible species and aquaculture relevance."
"001-965-720-799-795","exclude","retain","conflict","The study explicitly examines farm-relevant rainbow trout (Oncorhynchus mykiss) fed a commercial diet and an experimental diet, establishing eligible species and aquaculture production context."
"002-188-201-552-339","retain","exclude","conflict","Although Chinook and coho salmon are identified, the study concerns virus isolates from salmon returning to hatcheries and mentions aquaculture only as a speculative possible source, without establishing commercial aquaculture relevance."
"004-130-808-266-225","exclude","retain","conflict","The record explicitly concerns Atlantic salmon and commercial fish processing, grading, and fillet products, establishing eligible species and aquaculture-related production context."
"004-383-073-428-072","retain","exclude","conflict","Rainbow trout is identified, but the study only examines experimental oxytetracycline toxicity and does not establish a commercial aquaculture or farm-production context."
"005-206-735-456-988","exclude","retain","conflict","The record explicitly concerns rainbow trout (Oncorhynchus mykiss) and sex-control steroid use in aquaculture, establishing both eligible species and aquaculture relevance."
"005-280-455-488-796","exclude","retain","conflict","The study explicitly includes rainbow trout (Oncorhynchus mykiss) and examines maintenance, feeding, and physiology of farmed fish in fish farms, with an affiliation to a piscifactoría."
