lens_id,historical_decision,model_decision,category,model_reason
"127-055-025-266-862","exclude","exclude","agreement","The record concerns subsistence and commercial wild salmon fisheries in Alaska, with no evidence of farmed salmon or commercial aquaculture."
"127-146-107-099-141","","exclude","new_exclude","The study concerns generic “salmonids” without identifying an eligible species, and the aquaculture keyword does not establish a specific eligible salmon aquaculture context."
"127-235-358-183-887","retain","retain","agreement","The study explicitly examines Atlantic salmon (Salmo salar) aquaculture and rearing protocols, establishing both eligible species and commercial aquaculture relevance."
"127-356-341-963-562","retain","retain","agreement","The abstract explicitly studies pen-reared coho and chinook salmon under field conditions, establishing eligible species and an aquaculture production context."
"127-399-389-083-636","retain","retain","agreement","The abstract explicitly concerns Chilean salmon farming (salmonicultura), production in marine cages, and diseases and chemical use affecting cultured salmonids, establishing commercial aquaculture relevance."
"127-525-098-077-775","","retain","new_retain","The study explicitly concerns rainbow trout fry and feeding with commercial trout feed in an aquaculture research context, establishing eligible species and production relevance."
"127-623-365-509-94X","retain","retain","agreement","The abstract explicitly addresses aquaculture feed and identifies salmon farming as a major industry using fishmeal and fish oil."
"127-694-778-456-848","","exclude","new_exclude","The study concerns aquaculture hatchery effluents but identifies sampled fish only as generic salmonids, not an eligible salmon or rainbow trout species."
"127-743-950-555-118","retain","retain","agreement","The title explicitly identifies farmed Atlantic salmon (Salmo salar) and examines fillet quality and yield, establishing both eligible species and aquaculture production relevance."
"127-826-844-812-17X","","retain","new_retain","The study explicitly examines farmed rainbow trout broodstock under plant-based and commercial aquaculture diets, establishing both eligible species and aquaculture context."
"127-903-031-957-984","retain","retain","agreement","The study explicitly examines postsmolt Atlantic salmon (Salmo salar) and salinity stress relevant to fjord-based salmon farms, establishing both eligible species and aquaculture context."
"128-009-019-512-309","exclude","exclude","agreement","Although farmed salmon is mentioned, it is only an illustrative example in a general study of food consumption and does not concern salmon aquaculture."
"128-062-247-626-992","exclude","exclude","agreement","Although sockeye salmon is an eligible species, the study concerns commercial catches, fishing effort, escapement policy, and wild river stocks with no aquaculture or farming context."
"128-119-173-460-049","retain","retain","agreement","The study explicitly examines Atlantic salmon fillets and states that Atlantic salmon is the main species in Chile aquaculture, establishing both eligible species and aquaculture-product context."
"128-219-717-643-395","retain","retain","agreement","The study explicitly concerns rainbow trout (Oncorhynchus mykiss) and evaluates experimental diets, establishing aquaculture production relevance."
"128-271-353-522-274","","retain","new_retain","The study explicitly examines rainbow trout (Oncorhynchus mykiss) and vaccines for VHSV in an aquaculture context."
"128-378-675-208-712","retain","retain","agreement","The abstract explicitly concerns cultured rainbow trout (Oncorhynchus mykiss) and a disease causing economic losses in market-size fish, establishing both eligible species and aquaculture relevance."
"128-458-306-644-009","exclude","exclude","agreement","The study examines salmon tissue hydrolysates but provides no evidence that the salmon were farmed or connected to commercial aquaculture."
"128-532-385-370-968","retain","retain","agreement","The study explicitly examines Atlantic salmon, including 121 immature farmed fish, establishing both eligible species and aquaculture context."
"128-651-506-638-45X","retain","retain","agreement","The abstract explicitly concerns infectious disease spread among farms of farmed Atlantic salmon (Salmo salar), establishing both eligible species and commercial aquaculture relevance."
"128-760-130-258-59X","exclude","exclude","agreement","The study mentions only generic trout, salmon, and salmonids without identifying an eligible species, and commercial aquaculture relevance is only a potential future application."
"128-909-912-679-850","exclude","exclude","agreement","The study concerns farmed Atlantic cod, while Atlantic salmon is mentioned only as a source of comparison vaccines and is not the study species or aquaculture subject."
"129-020-194-686-115","","exclude","new_exclude","The record mentions only generic salmonids in a toxicology technique chapter and provides no eligible species or commercial aquaculture context."
"129-097-899-912-763","retain","retain","agreement","The abstract explicitly examines the Chilean farmed salmon value chain, establishing both an eligible salmon context and commercial aquaculture relevance."
"129-229-936-205-083","retain","retain","agreement","The book explicitly discusses aquaculture and the effects of salmon lice on salmon populations, establishing relevant salmon-aquaculture context."
"129-275-419-907-180","retain","retain","agreement","The record explicitly concerns Atlantic salmon (Salmo salar) farms in Scotland and surveillance of ISAV in marine farmed salmon."
