lens_id,historical_decision,model_decision,category,model_reason
"107-890-771-428-425","","retain","new_retain","The study explicitly examines rainbow trout fry in industrial aquaculture at a fish-breeding enterprise using RAS installations and aquaculture feed."
"108-447-517-732-94X","","retain","new_retain","The record explicitly concerns adult Atlantic salmon and starvation before aquaculture handling and harvest, establishing commercial aquaculture relevance."
"108-514-887-965-537","","retain","new_retain","The study explicitly examines rainbow trout and addresses IHNV diagnosis and control in the context of German aquaculture."
"108-906-641-696-253","","retain","new_retain","The title explicitly identifies salmon lice and a full-cycle commercial sea-cage test, establishing relevant salmon aquaculture context."
"109-743-533-160-024","","exclude","new_exclude","Although sockeye salmon (Oncorhynchus nerka) is an eligible species, the study concerns wild populations and environmental adaptation, with aquaculture mentioned only as a possible implication and no aquaculture context established."
"110-163-317-391-519","","retain","new_retain","The title explicitly concerns eutrophication from salmon farming, establishing both relevant salmon context and commercial aquaculture relevance."
"110-533-462-650-72X","","exclude","new_exclude","The book concerns declining wild California salmon and steelhead, habitat loss, hatcheries, and conservation, with no commercial aquaculture context."
"110-657-449-098-437","","retain","new_retain","The record explicitly studies rainbow trout (Oncorhynchus mykiss) of a bred Rostal breed and production-oriented breeding in artificial conditions, establishing eligible aquaculture relevance."
"110-802-443-478-963","","exclude","new_exclude","The study concerns aquaculture seacages but identifies the cultured fish only as generic “salmonid,” without an eligible salmon or rainbow trout species."
"111-055-857-201-569","","exclude","new_exclude","The record refers only to generic “salmonid aquaculture” and does not identify an eligible salmon or rainbow trout species."
"111-189-379-962-542","","exclude","new_exclude","Although the study concerns the salmonid aquaculture industry, it identifies no eligible species beyond the generic term “salmonid,” which fails the species criterion for a direct study."
"111-390-172-964-721","","retain","new_retain","The title explicitly identifies rainbow trout and culture farms, establishing both an eligible species and an aquaculture context."
"111-423-949-900-451","","retain","new_retain","The review explicitly addresses sea lice impacts, treatments, losses, and management in marine salmonid aquaculture, including salmon aquaculture, establishing direct relevance to commercial salmon farming."
"111-549-235-362-958","","exclude","new_exclude","Although the title and funding establish farm-level aquaculture relevance, the study identifies the fish only as generic “salmonid”/“trout,” not an eligible species such as rainbow trout or a named salmon."
"111-622-644-087-764","","retain","new_retain","The abstract explicitly concerns Atlantic salmon (Salmo salar) in a semi-commercial salmon production system and salmon breeding programmes, establishing both eligible species and aquaculture context."
"111-970-667-475-55X","","retain","new_retain","The study explicitly concerns rainbow trout grown in pool-type aquaculture and transferred to a recirculating aquaculture system (RAS)."
"112-117-142-281-38X","","exclude","new_exclude","Although the record concerns aquaculture production in France, it identifies the relevant freshwater production only generically as salmonids, without naming an eligible salmon or rainbow trout species."
"112-409-190-779-021","","retain","new_retain","The abstract explicitly examines salmon feces and organic waste from large-capacity fish farms, establishing both eligible salmon relevance and commercial aquaculture context."
"112-483-345-380-193","","exclude","new_exclude","The record concerns commercial recirculating aquaculture but identifies the fish only as generic “salmonids,” which does not establish an eligible species."
"112-742-434-806-09X","","exclude","new_exclude","The study concerns European river lamprey conservation and fishway effectiveness, with no eligible salmon/rainbow trout species or commercial aquaculture context."
"113-310-883-949-27X","","exclude","new_exclude","The record concerns salmonid aquaculture but identifies the study organisms only generically as salmonids, with no eligible salmon or rainbow trout species specified."
"113-658-826-021-376","","retain","new_retain","The title, abstract, and keywords explicitly concern salmon aquaculture and experimentally assess its feed/fecal waste impacts on marine benthic species."
"113-799-407-085-366","","exclude","new_exclude","The study concerns farmed salmonids generically without identifying an eligible salmon or rainbow trout species, so the species criterion is not established."
"113-862-779-215-159","","exclude","new_exclude","Although the species is explicitly rainbow trout (Oncorhynchus mykiss), specimens were collected from clear mountain streams and no commercial aquaculture or farming context is established."
"113-978-984-975-119","","exclude","new_exclude","The record concerns aquaculture feed for generic salmonid fish and specifically Arctic char, neither of which establishes an eligible salmon or rainbow trout species."
